,org,dst,label
107064,中,キャベツ,0
107065,中,葉,0
107066,中,1,0
107067,中,枚,0
107068,中,まな板,0
107069,中,広げ,0
107070,中,葉,0
107071,中,2,0
107072,中,枚,0
107073,中,一,0
107074,中,し,0
107075,中,使,0
107076,中,2,0
107077,中,枚,0
107078,中,重ね,0
107079,中,縦,0
107080,中,並べ,0
107081,中,使,0
107082,中,する,0
107083,中,1,0
107084,中,個,0
107085,中,置,0
107086,中,手前,0
107087,中,ひと,0
107088,中,巻き,0
107089,中,葉,0
107090,中,左側,0
107091,中,内側,0
107092,中,折,0
107093,中,巻,0
107094,中,右側,0
107095,中,上,0
107096,中,し,0
107097,中,ロール,0
107098,中,キャベツ,0
107099,中,立て,0
107100,中,余,0
107101,中,葉,0
107102,中,詰め込,0
107103,中,残り,0
107104,中,同様,0
107105,中,し,0
107106,中,作,0
107107,中,キャベツ,0
107108,中,葉,0
107109,中,ゆで,0
107110,中,フライパン,0
107111,中,ロール,0
107112,中,キャベツ,0
107113,中,すきま,0
107114,中,並べ,0
107115,中,水,0
107116,中,1,0
107117,中,1,0
107118,中,2,0
107119,中,カップ,0
107120,中,回し入れ,0
107121,中,スープ,0
107122,中,素,0
107123,中,ベーコン,0
107124,中,全体,0
107125,中,散ら,0
107126,中,中火,0
107127,中,かけ,0
107128,中,煮立,0
107129,中,弱火,0
107130,中,し,0
107131,中,ふた,0
107132,中,し,0
107133,中,30,0
107134,中,分,0
107135,中,煮,0
107136,中,塩,0
107137,中,こしょう,0
107138,中,少々,0
107139,中,味,0
107140,中,ととのえ,0
107141,中,仕上げ,0
107142,中,食べ,0
107143,中,分,0
107144,中,盛りつけ,0
107145,中,1人,0
107146,中,分,0
107147,中,2,0
107148,中,ロール,0
107149,中,スープ,0
107150,中,全量,0
107151,中,等分,0
107152,中,器,0
107153,中,盛,0
107154,中,パセリ,0
107155,中,みじん,0
107156,中,切り,0
107157,中,散ら,0
107158,中,残,0
107159,中,8,0
107160,中,個,0
107161,中,下記,0
107162,中,参照,0
107163,中,冷凍,0
107164,白,葉,1
107165,白,1,0
107166,白,直径,0
107167,白,26,0
107168,白,cm,0
107169,白,フライパン,0
107170,白,たっぷり,0
107171,白,水,0
107172,白,入れ,0
107173,白,中火,0
107174,白,かけ,0
107175,白,沸騰,0
107176,白,キャベツ,0
107177,白,葉,1
107178,白,4,0
107179,白,枚,0
107180,白,入れ,0
107181,白,緑,0
107182,白,鮮やか,0
107183,白,な,0
107184,白,しんなり,0
107185,白,2,0
107186,白,3,0
107187,白,分,0
107188,白,ゆで,0
107189,白,葉,1
107190,白,破れ,0
107191,白,菜箸,0
107192,白,持,0
107193,白,ざる,0
107194,白,上げ,0
107195,白,これ,0
107196,白,繰り返,0
107197,白,はが,0
107198,白,すべて,0
107199,白,ゆで,0
107200,白,粗熱,0
107201,白,取,0
107202,白,たね,0
107203,白,作,0
107204,白,キャベツ,0
107205,白,葉,1
107206,白,なるべく,0
107207,白,大きな,0
107208,白,12,0
107209,白,枚,0
107210,白,選,0
107211,白,葉,1
107212,白,12,0
107213,白,とれ,0
107214,白,葉,1
107215,白,2,0
107216,白,枚,0
107217,白,組み合わせ,0
107218,白,一,0
107219,白,枚,0
107220,白,厚,0
107221,白,部分,0
107222,白,包丁,0
107223,白,そぎ取,0
107224,白,堅,0
107225,白,部分,0
107226,白,なくな,0
107227,白,たね,0
107228,白,包,0
107229,白,そぎ取,0
107230,白,ゆで,0
107231,白,白,0
107232,白,葉,1
107233,白,みじん,0
107234,白,切り,0
107235,白,し,0
107236,白,水け,0
107237,白,絞,0
107238,白,ボール,0
107239,白,ひき肉,0
107240,白,入れ,0
107241,白,卵,0
107242,白,割り入れ,0
107243,白,片栗粉,0
107244,白,大さじ,0
107245,白,塩,0
107246,白,小さじ,0
107247,白,2,0
107248,白,3,0
107249,白,こしょう,0
107250,白,少々,0
107251,白,加え,0
107252,白,粘り,0
107253,白,出,0
107254,白,手,0
107255,白,練り混ぜ,0
107256,白,玉ねぎ,0
107257,白,みじん,0
107258,白,切り,0
107259,白,し,0
107260,白,キャベツ,0
107261,白,絞,0
107262,白,加え,0
107263,白,全体,0
107264,白,なじ,0
107265,白,混ぜ合わせ,0
107266,白,12,0
107267,白,等分,0
107268,白,し,0
107269,白,それぞれ,0
107270,白,たわら,0
107271,白,形,0
107272,白,まとめ,0
107273,白,ペーパー,0
107274,白,タオル,0
107275,白,水け,0
107276,白,拭,0
107277,白,キャベツ,0
107278,白,葉,1
107279,白,1,0
107280,白,枚,0
107281,白,まな板,0
107282,白,広げ,0
107283,白,葉,1
107284,白,2,0
107285,白,枚,0
107286,白,一,0
107287,白,し,0
107288,白,使,0
107289,白,2,0
107290,白,枚,0
107291,白,重ね,0
107292,白,縦,0
107293,白,並べ,0
107294,白,使,0
107295,白,する,0
107296,白,1,0
107297,白,個,0
107298,白,置,0
107299,白,手前,0
107300,白,ひと,0
107301,白,巻き,0
107302,白,葉,1
107303,白,左側,0
107304,白,内側,0
107305,白,折,0
107306,白,巻,0
107307,白,右側,0
107308,白,上,0
107309,白,し,0
107310,白,ロール,0
107311,白,キャベツ,0
107312,白,立て,0
107313,白,余,0
107314,白,葉,1
107315,白,詰め込,0
107316,白,残り,0
107317,白,同様,0
107318,白,し,0
107319,白,作,0
107320,白,キャベツ,0
107321,白,葉,1
107322,白,ゆで,0
107323,白,フライパン,0
107324,白,ロール,0
107325,白,キャベツ,0
107326,白,すきま,0
107327,白,並べ,0
107328,白,水,0
107329,白,1,0
107330,白,1,0
107331,白,2,0
107332,白,カップ,0
107333,白,回し入れ,0
107334,白,スープ,0
107335,白,素,0
107336,白,ベーコン,0
107337,白,全体,0
107338,白,散ら,0
107339,白,中火,0
107340,白,かけ,0
107341,白,煮立,0
107342,白,弱火,0
107343,白,し,0
107344,白,ふた,0
107345,白,し,0
107346,白,30,0
107347,白,分,0
107348,白,煮,0
107349,白,塩,0
107350,白,こしょう,0
107351,白,少々,0
107352,白,味,0
107353,白,ととのえ,0
107354,白,仕上げ,0
107355,白,食べ,0
107356,白,分,0
107357,白,盛りつけ,0
107358,白,1人,0
107359,白,分,0
107360,白,2,0
107361,白,ロール,0
107362,白,スープ,0
107363,白,全量,0
107364,白,等分,0
107365,白,器,0
107366,白,盛,0
107367,白,パセリ,0
107368,白,みじん,0
107369,白,切り,0
107370,白,散ら,0
107371,白,残,0
107372,白,8,0
107373,白,個,0
107374,白,下記,0
107375,白,参照,0
107376,白,冷凍,0
107377,葉,1,0
107378,葉,直径,0
107379,葉,26,0
107380,葉,cm,0
107381,葉,フライパン,0
107382,葉,たっぷり,0
107383,葉,水,0
107384,葉,入れ,0
107385,葉,中火,0
107386,葉,かけ,1
107387,葉,沸騰,0
107388,葉,キャベツ,0
107389,葉,葉,0
107390,葉,4,0
107391,葉,枚,0
107392,葉,入れ,0
107393,葉,緑,0
107394,葉,鮮やか,0
107395,葉,な,0
107396,葉,しんなり,0
107397,葉,2,0
107398,葉,3,0
107399,葉,分,0
107400,葉,ゆで,0
107401,葉,葉,0
107402,葉,破れ,0
107403,葉,菜箸,0
107404,葉,持,0
107405,葉,ざる,0
107406,葉,上げ,0
107407,葉,これ,0
107408,葉,繰り返,0
107409,葉,はが,0
107410,葉,すべて,0
107411,葉,ゆで,0
107412,葉,粗熱,0
107413,葉,取,0
107414,葉,たね,0
107415,葉,作,0
107416,葉,キャベツ,0
107417,葉,葉,0
107418,葉,なるべく,0
107419,葉,大きな,0
107420,葉,12,0
107421,葉,枚,0
107422,葉,選,0
107423,葉,葉,0
107424,葉,12,0
107425,葉,とれ,0
107426,葉,葉,0
107427,葉,2,0
107428,葉,枚,0
107429,葉,組み合わせ,0
107430,葉,一,0
107431,葉,枚,0
107432,葉,厚,0
107433,葉,部分,0
107434,葉,包丁,0
107435,葉,そぎ取,0
107436,葉,堅,0
107437,葉,部分,0
107438,葉,なくな,0
107439,葉,たね,0
107440,葉,包,0
107441,葉,そぎ取,0
107442,葉,ゆで,0
107443,葉,白,0
107444,葉,葉,0
107445,葉,みじん,0
107446,葉,切り,0
107447,葉,し,0
107448,葉,水け,0
107449,葉,絞,0
107450,葉,ボール,0
107451,葉,ひき肉,0
107452,葉,入れ,0
107453,葉,卵,0
107454,葉,割り入れ,0
107455,葉,片栗粉,0
107456,葉,大さじ,0
107457,葉,塩,0
107458,葉,小さじ,0
107459,葉,2,0
107460,葉,3,0
107461,葉,こしょう,0
107462,葉,少々,0
107463,葉,加え,0
107464,葉,粘り,0
107465,葉,出,0
107466,葉,手,0
107467,葉,練り混ぜ,0
107468,葉,玉ねぎ,0
107469,葉,みじん,0
107470,葉,切り,0
107471,葉,し,0
107472,葉,キャベツ,0
107473,葉,絞,0
107474,葉,加え,0
107475,葉,全体,0
107476,葉,なじ,0
107477,葉,混ぜ合わせ,0
107478,葉,12,0
107479,葉,等分,0
107480,葉,し,0
107481,葉,それぞれ,0
107482,葉,たわら,0
107483,葉,形,0
107484,葉,まとめ,0
107485,葉,ペーパー,0
107486,葉,タオル,0
107487,葉,水け,0
107488,葉,拭,0
107489,葉,キャベツ,0
107490,葉,葉,0
107491,葉,1,0
107492,葉,枚,0
107493,葉,まな板,0
107494,葉,広げ,0
107495,葉,葉,0
107496,葉,2,0
107497,葉,枚,0
107498,葉,一,0
107499,葉,し,0
107500,葉,使,0
107501,葉,2,0
107502,葉,枚,0
107503,葉,重ね,0
107504,葉,縦,0
107505,葉,並べ,0
107506,葉,使,0
107507,葉,する,0
107508,葉,1,0
107509,葉,個,0
107510,葉,置,0
107511,葉,手前,0
107512,葉,ひと,0
107513,葉,巻き,0
107514,葉,葉,0
107515,葉,左側,0
107516,葉,内側,0
107517,葉,折,0
107518,葉,巻,0
107519,葉,右側,0
107520,葉,上,0
107521,葉,し,0
107522,葉,ロール,0
107523,葉,キャベツ,0
107524,葉,立て,0
107525,葉,余,0
107526,葉,葉,0
107527,葉,詰め込,0
107528,葉,残り,0
107529,葉,同様,0
107530,葉,し,0
107531,葉,作,0
107532,葉,キャベツ,0
107533,葉,葉,0
107534,葉,ゆで,0
107535,葉,フライパン,0
107536,葉,ロール,0
107537,葉,キャベツ,0
107538,葉,すきま,0
107539,葉,並べ,0
107540,葉,水,0
107541,葉,1,0
107542,葉,1,0
107543,葉,2,0
107544,葉,カップ,0
107545,葉,回し入れ,0
107546,葉,スープ,0
107547,葉,素,0
107548,葉,ベーコン,0
107549,葉,全体,0
107550,葉,散ら,0
107551,葉,中火,0
107552,葉,かけ,1
107553,葉,煮立,0
107554,葉,弱火,0
107555,葉,し,0
107556,葉,ふた,0
107557,葉,し,0
107558,葉,30,0
107559,葉,分,0
107560,葉,煮,0
107561,葉,塩,0
107562,葉,こしょう,0
107563,葉,少々,0
107564,葉,味,0
107565,葉,ととのえ,0
107566,葉,仕上げ,0
107567,葉,食べ,0
107568,葉,分,0
107569,葉,盛りつけ,0
107570,葉,1人,0
107571,葉,分,0
107572,葉,2,0
107573,葉,ロール,0
107574,葉,スープ,0
107575,葉,全量,0
107576,葉,等分,0
107577,葉,器,0
107578,葉,盛,0
107579,葉,パセリ,0
107580,葉,みじん,0
107581,葉,切り,0
107582,葉,散ら,0
107583,葉,残,0
107584,葉,8,0
107585,葉,個,0
107586,葉,下記,0
107587,葉,参照,0
107588,葉,冷凍,0
107589,1,直径,0
107590,1,26,0
107591,1,cm,0
107592,1,フライパン,0
107593,1,たっぷり,0
107594,1,水,0
107595,1,入れ,0
107596,1,中火,0
107597,1,かけ,1
107598,1,沸騰,0
107599,1,キャベツ,0
107600,1,葉,0
107601,1,4,0
107602,1,枚,0
107603,1,入れ,0
107604,1,緑,0
107605,1,鮮やか,0
107606,1,な,0
107607,1,しんなり,0
107608,1,2,0
107609,1,3,0
107610,1,分,0
107611,1,ゆで,0
107612,1,葉,0
107613,1,破れ,0
107614,1,菜箸,0
107615,1,持,0
107616,1,ざる,0
107617,1,上げ,0
107618,1,これ,0
107619,1,繰り返,0
107620,1,はが,0
107621,1,すべて,0
107622,1,ゆで,0
107623,1,粗熱,0
107624,1,取,0
107625,1,たね,0
107626,1,作,0
107627,1,キャベツ,0
107628,1,葉,0
107629,1,なるべく,0
107630,1,大きな,0
107631,1,12,0
107632,1,枚,0
107633,1,選,0
107634,1,葉,0
107635,1,12,0
107636,1,とれ,0
107637,1,葉,0
107638,1,2,0
107639,1,枚,0
107640,1,組み合わせ,0
107641,1,一,0
107642,1,枚,0
107643,1,厚,0
107644,1,部分,0
107645,1,包丁,0
107646,1,そぎ取,0
107647,1,堅,0
107648,1,部分,0
107649,1,なくな,0
107650,1,たね,0
107651,1,包,0
107652,1,そぎ取,0
107653,1,ゆで,0
107654,1,白,0
107655,1,葉,0
107656,1,みじん,0
107657,1,切り,0
107658,1,し,0
107659,1,水け,0
107660,1,絞,0
107661,1,ボール,0
107662,1,ひき肉,0
107663,1,入れ,0
107664,1,卵,0
107665,1,割り入れ,0
107666,1,片栗粉,0
107667,1,大さじ,0
107668,1,塩,0
107669,1,小さじ,0
107670,1,2,0
107671,1,3,0
107672,1,こしょう,0
107673,1,少々,0
107674,1,加え,0
107675,1,粘り,0
107676,1,出,0
107677,1,手,0
107678,1,練り混ぜ,0
107679,1,玉ねぎ,0
107680,1,みじん,0
107681,1,切り,0
107682,1,し,0
107683,1,キャベツ,0
107684,1,絞,0
107685,1,加え,0
107686,1,全体,0
107687,1,なじ,0
107688,1,混ぜ合わせ,0
107689,1,12,0
107690,1,等分,0
107691,1,し,0
107692,1,それぞれ,0
107693,1,たわら,0
107694,1,形,0
107695,1,まとめ,0
107696,1,ペーパー,0
107697,1,タオル,0
107698,1,水け,0
107699,1,拭,0
107700,1,キャベツ,0
107701,1,葉,0
107702,1,1,0
107703,1,枚,0
107704,1,まな板,0
107705,1,広げ,0
107706,1,葉,0
107707,1,2,0
107708,1,枚,0
107709,1,一,0
107710,1,し,0
107711,1,使,0
107712,1,2,0
107713,1,枚,0
107714,1,重ね,0
107715,1,縦,0
107716,1,並べ,0
107717,1,使,0
107718,1,する,0
107719,1,1,0
107720,1,個,0
107721,1,置,0
107722,1,手前,0
107723,1,ひと,0
107724,1,巻き,0
107725,1,葉,0
107726,1,左側,0
107727,1,内側,0
107728,1,折,0
107729,1,巻,0
107730,1,右側,0
107731,1,上,0
107732,1,し,0
107733,1,ロール,0
107734,1,キャベツ,0
107735,1,立て,0
107736,1,余,0
107737,1,葉,0
107738,1,詰め込,0
107739,1,残り,0
107740,1,同様,0
107741,1,し,0
107742,1,作,0
107743,1,キャベツ,0
107744,1,葉,0
107745,1,ゆで,0
107746,1,フライパン,0
107747,1,ロール,0
107748,1,キャベツ,0
107749,1,すきま,0
107750,1,並べ,0
107751,1,水,0
107752,1,1,0
107753,1,1,0
107754,1,2,0
107755,1,カップ,0
107756,1,回し入れ,0
107757,1,スープ,0
107758,1,素,0
107759,1,ベーコン,0
107760,1,全体,0
107761,1,散ら,0
107762,1,中火,0
107763,1,かけ,1
107764,1,煮立,0
107765,1,弱火,0
107766,1,し,0
107767,1,ふた,0
107768,1,し,0
107769,1,30,0
107770,1,分,0
107771,1,煮,0
107772,1,塩,0
107773,1,こしょう,0
107774,1,少々,0
107775,1,味,0
107776,1,ととのえ,0
107777,1,仕上げ,0
107778,1,食べ,0
107779,1,分,0
107780,1,盛りつけ,0
107781,1,1人,0
107782,1,分,0
107783,1,2,0
107784,1,ロール,0
107785,1,スープ,0
107786,1,全量,0
107787,1,等分,0
107788,1,器,0
107789,1,盛,0
107790,1,パセリ,0
107791,1,みじん,0
107792,1,切り,0
107793,1,散ら,0
107794,1,残,0
107795,1,8,0
107796,1,個,0
107797,1,下記,0
107798,1,参照,0
107799,1,冷凍,0
107800,直径,26,1
107801,直径,cm,0
107802,直径,フライパン,0
107803,直径,たっぷり,0
107804,直径,水,0
107805,直径,入れ,0
107806,直径,中火,0
107807,直径,かけ,0
107808,直径,沸騰,0
107809,直径,キャベツ,0
107810,直径,葉,0
107811,直径,4,0
107812,直径,枚,0
107813,直径,入れ,0
107814,直径,緑,0
107815,直径,鮮やか,0
107816,直径,な,0
107817,直径,しんなり,0
107818,直径,2,0
107819,直径,3,0
107820,直径,分,0
107821,直径,ゆで,0
107822,直径,葉,0
107823,直径,破れ,0
107824,直径,菜箸,0
107825,直径,持,0
107826,直径,ざる,0
107827,直径,上げ,0
107828,直径,これ,0
107829,直径,繰り返,0
107830,直径,はが,0
107831,直径,すべて,0
107832,直径,ゆで,0
107833,直径,粗熱,0
107834,直径,取,0
107835,直径,たね,0
107836,直径,作,0
107837,直径,キャベツ,0
107838,直径,葉,0
107839,直径,なるべく,0
107840,直径,大きな,0
107841,直径,12,0
107842,直径,枚,0
107843,直径,選,0
107844,直径,葉,0
107845,直径,12,0
107846,直径,とれ,0
107847,直径,葉,0
107848,直径,2,0
107849,直径,枚,0
107850,直径,組み合わせ,0
107851,直径,一,0
107852,直径,枚,0
107853,直径,厚,0
107854,直径,部分,0
107855,直径,包丁,0
107856,直径,そぎ取,0
107857,直径,堅,0
107858,直径,部分,0
107859,直径,なくな,0
107860,直径,たね,0
107861,直径,包,0
107862,直径,そぎ取,0
107863,直径,ゆで,0
107864,直径,白,0
107865,直径,葉,0
107866,直径,みじん,0
107867,直径,切り,0
107868,直径,し,0
107869,直径,水け,0
107870,直径,絞,0
107871,直径,ボール,0
107872,直径,ひき肉,0
107873,直径,入れ,0
107874,直径,卵,0
107875,直径,割り入れ,0
107876,直径,片栗粉,0
107877,直径,大さじ,0
107878,直径,塩,0
107879,直径,小さじ,0
107880,直径,2,0
107881,直径,3,0
107882,直径,こしょう,0
107883,直径,少々,0
107884,直径,加え,0
107885,直径,粘り,0
107886,直径,出,0
107887,直径,手,0
107888,直径,練り混ぜ,0
107889,直径,玉ねぎ,0
107890,直径,みじん,0
107891,直径,切り,0
107892,直径,し,0
107893,直径,キャベツ,0
107894,直径,絞,0
107895,直径,加え,0
107896,直径,全体,0
107897,直径,なじ,0
107898,直径,混ぜ合わせ,0
107899,直径,12,0
107900,直径,等分,0
107901,直径,し,0
107902,直径,それぞれ,0
107903,直径,たわら,0
107904,直径,形,0
107905,直径,まとめ,0
107906,直径,ペーパー,0
107907,直径,タオル,0
107908,直径,水け,0
107909,直径,拭,0
107910,直径,キャベツ,0
107911,直径,葉,0
107912,直径,1,0
107913,直径,枚,0
107914,直径,まな板,0
107915,直径,広げ,0
107916,直径,葉,0
107917,直径,2,0
107918,直径,枚,0
107919,直径,一,0
107920,直径,し,0
107921,直径,使,0
107922,直径,2,0
107923,直径,枚,0
107924,直径,重ね,0
107925,直径,縦,0
107926,直径,並べ,0
107927,直径,使,0
107928,直径,する,0
107929,直径,1,0
107930,直径,個,0
107931,直径,置,0
107932,直径,手前,0
107933,直径,ひと,0
107934,直径,巻き,0
107935,直径,葉,0
107936,直径,左側,0
107937,直径,内側,0
107938,直径,折,0
107939,直径,巻,0
107940,直径,右側,0
107941,直径,上,0
107942,直径,し,0
107943,直径,ロール,0
107944,直径,キャベツ,0
107945,直径,立て,0
107946,直径,余,0
107947,直径,葉,0
107948,直径,詰め込,0
107949,直径,残り,0
107950,直径,同様,0
107951,直径,し,0
107952,直径,作,0
107953,直径,キャベツ,0
107954,直径,葉,0
107955,直径,ゆで,0
107956,直径,フライパン,0
107957,直径,ロール,0
107958,直径,キャベツ,0
107959,直径,すきま,0
107960,直径,並べ,0
107961,直径,水,0
107962,直径,1,0
107963,直径,1,0
107964,直径,2,0
107965,直径,カップ,0
107966,直径,回し入れ,0
107967,直径,スープ,0
107968,直径,素,0
107969,直径,ベーコン,0
107970,直径,全体,0
107971,直径,散ら,0
107972,直径,中火,0
107973,直径,かけ,0
107974,直径,煮立,0
107975,直径,弱火,0
107976,直径,し,0
107977,直径,ふた,0
107978,直径,し,0
107979,直径,30,0
107980,直径,分,0
107981,直径,煮,0
107982,直径,塩,0
107983,直径,こしょう,0
107984,直径,少々,0
107985,直径,味,0
107986,直径,ととのえ,0
107987,直径,仕上げ,0
107988,直径,食べ,0
107989,直径,分,0
107990,直径,盛りつけ,0
107991,直径,1人,0
107992,直径,分,0
107993,直径,2,0
107994,直径,ロール,0
107995,直径,スープ,0
107996,直径,全量,0
107997,直径,等分,0
107998,直径,器,0
107999,直径,盛,0
108000,直径,パセリ,0
108001,直径,みじん,0
108002,直径,切り,0
108003,直径,散ら,0
108004,直径,残,0
108005,直径,8,0
108006,直径,個,0
108007,直径,下記,0
108008,直径,参照,0
108009,直径,冷凍,0
108010,26,cm,1
108011,26,フライパン,0
108012,26,たっぷり,0
108013,26,水,0
108014,26,入れ,0
108015,26,中火,0
108016,26,かけ,0
108017,26,沸騰,0
108018,26,キャベツ,0
108019,26,葉,0
108020,26,4,0
108021,26,枚,0
108022,26,入れ,0
108023,26,緑,0
108024,26,鮮やか,0
108025,26,な,0
108026,26,しんなり,0
108027,26,2,0
108028,26,3,0
108029,26,分,0
108030,26,ゆで,0
108031,26,葉,0
108032,26,破れ,0
108033,26,菜箸,0
108034,26,持,0
108035,26,ざる,0
108036,26,上げ,0
108037,26,これ,0
108038,26,繰り返,0
108039,26,はが,0
108040,26,すべて,0
108041,26,ゆで,0
108042,26,粗熱,0
108043,26,取,0
108044,26,たね,0
108045,26,作,0
108046,26,キャベツ,0
108047,26,葉,0
108048,26,なるべく,0
108049,26,大きな,0
108050,26,12,0
108051,26,枚,0
108052,26,選,0
108053,26,葉,0
108054,26,12,0
108055,26,とれ,0
108056,26,葉,0
108057,26,2,0
108058,26,枚,0
108059,26,組み合わせ,0
108060,26,一,0
108061,26,枚,0
108062,26,厚,0
108063,26,部分,0
108064,26,包丁,0
108065,26,そぎ取,0
108066,26,堅,0
108067,26,部分,0
108068,26,なくな,0
108069,26,たね,0
108070,26,包,0
108071,26,そぎ取,0
108072,26,ゆで,0
108073,26,白,0
108074,26,葉,0
108075,26,みじん,0
108076,26,切り,0
108077,26,し,0
108078,26,水け,0
108079,26,絞,0
108080,26,ボール,0
108081,26,ひき肉,0
108082,26,入れ,0
108083,26,卵,0
108084,26,割り入れ,0
108085,26,片栗粉,0
108086,26,大さじ,0
108087,26,塩,0
108088,26,小さじ,0
108089,26,2,0
108090,26,3,0
108091,26,こしょう,0
108092,26,少々,0
108093,26,加え,0
108094,26,粘り,0
108095,26,出,0
108096,26,手,0
108097,26,練り混ぜ,0
108098,26,玉ねぎ,0
108099,26,みじん,0
108100,26,切り,0
108101,26,し,0
108102,26,キャベツ,0
108103,26,絞,0
108104,26,加え,0
108105,26,全体,0
108106,26,なじ,0
108107,26,混ぜ合わせ,0
108108,26,12,0
108109,26,等分,0
108110,26,し,0
108111,26,それぞれ,0
108112,26,たわら,0
108113,26,形,0
108114,26,まとめ,0
108115,26,ペーパー,0
108116,26,タオル,0
108117,26,水け,0
108118,26,拭,0
108119,26,キャベツ,0
108120,26,葉,0
108121,26,1,0
108122,26,枚,0
108123,26,まな板,0
108124,26,広げ,0
108125,26,葉,0
108126,26,2,0
108127,26,枚,0
108128,26,一,0
108129,26,し,0
108130,26,使,0
108131,26,2,0
108132,26,枚,0
108133,26,重ね,0
108134,26,縦,0
108135,26,並べ,0
108136,26,使,0
108137,26,する,0
108138,26,1,0
108139,26,個,0
108140,26,置,0
108141,26,手前,0
108142,26,ひと,0
108143,26,巻き,0
108144,26,葉,0
108145,26,左側,0
108146,26,内側,0
108147,26,折,0
108148,26,巻,0
108149,26,右側,0
108150,26,上,0
108151,26,し,0
108152,26,ロール,0
108153,26,キャベツ,0
108154,26,立て,0
108155,26,余,0
108156,26,葉,0
108157,26,詰め込,0
108158,26,残り,0
108159,26,同様,0
108160,26,し,0
108161,26,作,0
108162,26,キャベツ,0
108163,26,葉,0
108164,26,ゆで,0
108165,26,フライパン,0
108166,26,ロール,0
108167,26,キャベツ,0
108168,26,すきま,0
108169,26,並べ,0
108170,26,水,0
108171,26,1,0
108172,26,1,0
108173,26,2,0
108174,26,カップ,0
108175,26,回し入れ,0
108176,26,スープ,0
108177,26,素,0
108178,26,ベーコン,0
108179,26,全体,0
108180,26,散ら,0
108181,26,中火,0
108182,26,かけ,0
108183,26,煮立,0
108184,26,弱火,0
108185,26,し,0
108186,26,ふた,0
108187,26,し,0
108188,26,30,0
108189,26,分,0
108190,26,煮,0
108191,26,塩,0
108192,26,こしょう,0
108193,26,少々,0
108194,26,味,0
108195,26,ととのえ,0
108196,26,仕上げ,0
108197,26,食べ,0
108198,26,分,0
108199,26,盛りつけ,0
108200,26,1人,0
108201,26,分,0
108202,26,2,0
108203,26,ロール,0
108204,26,スープ,0
108205,26,全量,0
108206,26,等分,0
108207,26,器,0
108208,26,盛,0
108209,26,パセリ,0
108210,26,みじん,0
108211,26,切り,0
108212,26,散ら,0
108213,26,残,0
108214,26,8,0
108215,26,個,0
108216,26,下記,0
108217,26,参照,0
108218,26,冷凍,0
108219,cm,フライパン,0
108220,cm,たっぷり,0
108221,cm,水,0
108222,cm,入れ,0
108223,cm,中火,0
108224,cm,かけ,1
108225,cm,沸騰,0
108226,cm,キャベツ,0
108227,cm,葉,0
108228,cm,4,0
108229,cm,枚,0
108230,cm,入れ,0
108231,cm,緑,0
108232,cm,鮮やか,0
108233,cm,な,0
108234,cm,しんなり,0
108235,cm,2,0
108236,cm,3,0
108237,cm,分,0
108238,cm,ゆで,0
108239,cm,葉,0
108240,cm,破れ,0
108241,cm,菜箸,0
108242,cm,持,0
108243,cm,ざる,0
108244,cm,上げ,0
108245,cm,これ,0
108246,cm,繰り返,0
108247,cm,はが,0
108248,cm,すべて,0
108249,cm,ゆで,0
108250,cm,粗熱,0
108251,cm,取,0
108252,cm,たね,0
108253,cm,作,0
108254,cm,キャベツ,0
108255,cm,葉,0
108256,cm,なるべく,0
108257,cm,大きな,0
108258,cm,12,0
108259,cm,枚,0
108260,cm,選,0
108261,cm,葉,0
108262,cm,12,0
108263,cm,とれ,0
108264,cm,葉,0
108265,cm,2,0
108266,cm,枚,0
108267,cm,組み合わせ,0
108268,cm,一,0
108269,cm,枚,0
108270,cm,厚,0
108271,cm,部分,0
108272,cm,包丁,0
108273,cm,そぎ取,0
108274,cm,堅,0
108275,cm,部分,0
108276,cm,なくな,0
108277,cm,たね,0
108278,cm,包,0
108279,cm,そぎ取,0
108280,cm,ゆで,0
108281,cm,白,0
108282,cm,葉,0
108283,cm,みじん,0
108284,cm,切り,0
108285,cm,し,0
108286,cm,水け,0
108287,cm,絞,0
108288,cm,ボール,0
108289,cm,ひき肉,0
108290,cm,入れ,0
108291,cm,卵,0
108292,cm,割り入れ,0
108293,cm,片栗粉,0
108294,cm,大さじ,0
108295,cm,塩,0
108296,cm,小さじ,0
108297,cm,2,0
108298,cm,3,0
108299,cm,こしょう,0
108300,cm,少々,0
108301,cm,加え,0
108302,cm,粘り,0
108303,cm,出,0
108304,cm,手,0
108305,cm,練り混ぜ,0
108306,cm,玉ねぎ,0
108307,cm,みじん,0
108308,cm,切り,0
108309,cm,し,0
108310,cm,キャベツ,0
108311,cm,絞,0
108312,cm,加え,0
108313,cm,全体,0
108314,cm,なじ,0
108315,cm,混ぜ合わせ,0
108316,cm,12,0
108317,cm,等分,0
108318,cm,し,0
108319,cm,それぞれ,0
108320,cm,たわら,0
108321,cm,形,0
108322,cm,まとめ,0
108323,cm,ペーパー,0
108324,cm,タオル,0
108325,cm,水け,0
108326,cm,拭,0
108327,cm,キャベツ,0
108328,cm,葉,0
108329,cm,1,0
108330,cm,枚,0
108331,cm,まな板,0
108332,cm,広げ,0
108333,cm,葉,0
108334,cm,2,0
108335,cm,枚,0
108336,cm,一,0
108337,cm,し,0
108338,cm,使,0
108339,cm,2,0
108340,cm,枚,0
108341,cm,重ね,0
108342,cm,縦,0
108343,cm,並べ,0
